collected_at,corridor,stop_id,stop_name,line,direction,planned_ts,actual_ts,delay_min,status
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,551,Bonn Hbf,2026-06-13T02:13:00+00:00,2026-06-13T02:19:00+00:00,6.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,117,Bonn Hbf,2026-06-13T02:14:00+00:00,2026-06-13T02:15:00+00:00,1.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N8,Bonn Hbf,2026-06-13T02:18:00+00:00,2026-06-13T02:18:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,640,Bonn Hbf,2026-06-13T02:19:00+00:00,2026-06-13T02:19:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Bad Honnef (Stadtbahn),2026-06-13T02:23:00+00:00,2026-06-13T02:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N4,Bonn Hbf,2026-06-13T02:23:00+00:00,2026-06-13T02:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Sankt Augustin Zentrum,2026-06-13T02:37:00+00:00,2026-06-13T02:37:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N4,Bonn Hbf,2026-06-13T02:40:00+00:00,2026-06-13T02:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N8,Bonn Hbf,2026-06-13T02:40:00+00:00,2026-06-13T02:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,640,Siegburg Bf,2026-06-13T02:41:00+00:00,2026-06-13T02:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,117,Niederkassel LÃ¼lsdorf Kirche,2026-06-13T02:41:00+00:00,2026-06-13T02:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,551,Troisdorf Bf,2026-06-13T02:46:00+00:00,2026-06-13T02:46:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,551,Bonn Hbf,2026-06-13T03:13:00+00:00,2026-06-13T03:13:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,117,Bonn Hbf,2026-06-13T03:14:00+00:00,2026-06-13T03:14:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N8,Bonn Hbf,2026-06-13T03:18:00+00:00,2026-06-13T03:18:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,640,Bonn Hbf,2026-06-13T03:19:00+00:00,2026-06-13T03:19:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Bad Honnef (Stadtbahn),2026-06-13T03:23:00+00:00,2026-06-13T03:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N4,Bonn Hbf,2026-06-13T03:23:00+00:00,2026-06-13T03:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N8,Bonn Hbf,2026-06-13T03:40:00+00:00,2026-06-13T03:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N4,Bonn Hbf,2026-06-13T03:40:00+00:00,2026-06-13T03:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,640,Siegburg Bf,2026-06-13T03:41:00+00:00,2026-06-13T03:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,117,Niederkassel LÃ¼lsdorf Kirche,2026-06-13T03:41:00+00:00,2026-06-13T03:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Sankt Augustin Zentrum,2026-06-13T03:44:00+00:00,2026-06-13T03:44:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,551,Troisdorf Bf,2026-06-13T03:46:00+00:00,2026-06-13T03:46:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Sankt Augustin Zentrum,2026-06-13T04:07:00+00:00,2026-06-13T04:07:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,551,Bonn Hbf,2026-06-13T04:13:00+00:00,2026-06-13T04:13:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,117,Bonn Hbf,2026-06-13T04:14:00+00:00,2026-06-13T04:14:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N8,Bonn Hbf,2026-06-13T04:18:00+00:00,2026-06-13T04:18:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Bad Honnef (Stadtbahn),2026-06-13T04:23:00+00:00,2026-06-13T04:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,N4,Bonn Hbf,2026-06-13T04:23:00+00:00,2026-06-13T04:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,N1,Bonn Hbf,2026-06-13T02:23:00+00:00,2026-06-13T02:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Bad Honnef (Stadtbahn),2026-06-13T02:25:00+00:00,2026-06-13T02:25:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Sankt Augustin Zentrum,2026-06-13T02:34:00+00:00,2026-06-13T02:34:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,N1,Bonn Hbf,2026-06-13T02:40:00+00:00,2026-06-13T02:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,N1,Bonn Hbf,2026-06-13T03:23:00+00:00,2026-06-13T03:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Bad Honnef (Stadtbahn),2026-06-13T03:25:00+00:00,2026-06-13T03:25:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,N1,Bonn Hbf,2026-06-13T03:40:00+00:00,2026-06-13T03:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Sankt Augustin Zentrum,2026-06-13T03:41:00+00:00,2026-06-13T03:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Sankt Augustin Zentrum,2026-06-13T04:04:00+00:00,2026-06-13T04:04:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,N1,Bonn Hbf,2026-06-13T04:23:00+00:00,2026-06-13T04:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Bad Honnef (Stadtbahn),2026-06-13T04:25:00+00:00,2026-06-13T04:25:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Sankt Augustin Zentrum,2026-06-13T04:34:00+00:00,2026-06-13T04:34:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,N1,Bonn Hbf,2026-06-13T04:40:00+00:00,2026-06-13T04:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Bad Honnef (Stadtbahn),2026-06-13T04:55:00+00:00,2026-06-13T04:55:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Sankt Augustin Zentrum,2026-06-13T05:04:00+00:00,2026-06-13T05:04:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,2026-06-13T05:06:00+00:00,2026-06-13T05:06:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,2026-06-13T05:23:00+00:00,2026-06-13T05:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,N1,Bonn Hbf,2026-06-13T05:23:00+00:00,2026-06-13T05:23:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Bad Honnef (Stadtbahn),2026-06-13T05:25:00+00:00,2026-06-13T05:25:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Sankt Augustin Zentrum,2026-06-13T05:33:00+00:00,2026-06-13T05:33:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,605,Bonn Auerberg Bernhardkirche,2026-06-13T05:37:00+00:00,2026-06-13T05:37:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,602,Bonn Venusberg Waldau,2026-06-13T05:43:00+00:00,2026-06-13T05:43:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,2026-06-13T05:45:00+00:00,2026-06-13T05:45:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Sankt Augustin Zentrum,2026-06-13T05:46:00+00:00,2026-06-13T05:46:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,604,Bonn Ãckesdorf Mitte,2026-06-13T05:47:00+00:00,2026-06-13T05:47:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,604,Bornheim Hersel,2026-06-13T05:52:00+00:00,2026-06-13T05:52:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Bad Honnef (Stadtbahn),2026-06-13T05:55:00+00:00,2026-06-13T05:55:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,602,Bonn Tannenbusch Agnetendorfer Str.,2026-06-13T05:56:00+00:00,2026-06-13T05:56:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,2026-06-13T06:00:00+00:00,2026-06-13T06:00:00+00:00,0.0,
2026-06-13T00:03:17Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,605,Bonn Duisdorf Bf,2026-06-13T06:02:00+00:00,2026-06-13T06:02:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Sankt Augustin Zentrum,2026-06-13T02:20:00+00:00,2026-06-13T02:20:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bad Honnef (Stadtbahn),2026-06-13T02:38:00+00:00,2026-06-13T02:38:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bonn BrÃ¼hler Str.,2026-06-13T03:20:00+00:00,2026-06-13T03:20:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bad Honnef (Stadtbahn),2026-06-13T03:38:00+00:00,2026-06-13T03:38:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bonn Gronau Heussallee/Museumsmeile,2026-06-13T04:10:00+00:00,2026-06-13T04:10:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bonn BrÃ¼hler Str.,2026-06-13T04:20:00+00:00,2026-06-13T04:20:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Sankt Augustin Zentrum,2026-06-13T04:26:00+00:00,2026-06-13T04:26:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bad Honnef (Stadtbahn),2026-06-13T04:38:00+00:00,2026-06-13T04:38:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bonn Gronau Heussallee/Museumsmeile,2026-06-13T04:40:00+00:00,2026-06-13T04:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Bad Godesberg Stadthalle,2026-06-13T04:47:00+00:00,2026-06-13T04:47:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Sankt Augustin Zentrum,2026-06-13T04:56:00+00:00,2026-06-13T04:56:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Bad Godesberg Stadthalle,2026-06-13T04:59:00+00:00,2026-06-13T04:59:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bad Honnef (Stadtbahn),2026-06-13T05:01:00+00:00,2026-06-13T05:01:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Bad Godesberg Stadthalle,2026-06-13T05:11:00+00:00,2026-06-13T05:11:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,KÃ¶ln Niehl Sebastianstr.,2026-06-13T05:12:00+00:00,2026-06-13T05:12:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bonn BrÃ¼hler Str.,2026-06-13T05:20:00+00:00,2026-06-13T05:20:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Buschdorf,2026-06-13T05:27:00+00:00,2026-06-13T05:27:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bad Honnef (Stadtbahn),2026-06-13T05:31:00+00:00,2026-06-13T05:31:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Bad Godesberg Stadthalle,2026-06-13T05:32:00+00:00,2026-06-13T05:32:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Sankt Augustin Zentrum,2026-06-13T05:40:00+00:00,2026-06-13T05:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Bad Godesberg Stadthalle,2026-06-13T05:41:00+00:00,2026-06-13T05:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,KÃ¶ln Niehl Sebastianstr.,2026-06-13T05:42:00+00:00,2026-06-13T05:42:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Buschdorf,2026-06-13T05:57:00+00:00,2026-06-13T05:57:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Bad Godesberg Stadthalle,2026-06-13T06:01:00+00:00,2026-06-13T06:01:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bad Honnef (Stadtbahn),2026-06-13T06:01:00+00:00,2026-06-13T06:01:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Sankt Augustin Zentrum,2026-06-13T06:05:00+00:00,2026-06-13T06:05:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,KÃ¶ln Niehl Sebastianstr.,2026-06-13T06:12:00+00:00,2026-06-13T06:12:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Bad Godesberg Stadthalle,2026-06-13T06:17:00+00:00,2026-06-13T06:17:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,16,Bonn Buschdorf,2026-06-13T06:27:00+00:00,2026-06-13T06:27:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:61208,Bonn Bundesrechnungshof/AuswÃ¤rtiges Amt,66,Bad Honnef (Stadtbahn),2026-06-13T06:31:00+00:00,2026-06-13T06:31:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Sankt Augustin Zentrum,2026-06-13T02:18:00+00:00,2026-06-13T02:18:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N10,Bonn Hbf,2026-06-13T02:22:00+00:00,2026-06-13T02:24:00+00:00,2.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N7,Bonn Hbf,2026-06-13T02:40:00+00:00,2026-06-13T02:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bad Honnef (Stadtbahn),2026-06-13T02:41:00+00:00,2026-06-13T02:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N10,Bonn Hbf,2026-06-13T02:41:00+00:00,2026-06-13T02:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bonn BrÃ¼hler Str.,2026-06-13T03:18:00+00:00,2026-06-13T03:18:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N10,Bonn Hbf,2026-06-13T03:22:00+00:00,2026-06-13T03:22:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N7,Bonn Hbf,2026-06-13T03:40:00+00:00,2026-06-13T03:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bad Honnef (Stadtbahn),2026-06-13T03:41:00+00:00,2026-06-13T03:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N10,Bonn Hbf,2026-06-13T03:41:00+00:00,2026-06-13T03:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bonn BrÃ¼hler Str.,2026-06-13T04:18:00+00:00,2026-06-13T04:18:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N10,Bonn Hbf,2026-06-13T04:22:00+00:00,2026-06-13T04:22:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Sankt Augustin Zentrum,2026-06-13T04:24:00+00:00,2026-06-13T04:24:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N7,Bonn Hbf,2026-06-13T04:40:00+00:00,2026-06-13T04:40:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N10,Bonn Hbf,2026-06-13T04:41:00+00:00,2026-06-13T04:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bad Honnef (Stadtbahn),2026-06-13T04:41:00+00:00,2026-06-13T04:41:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,16,Bonn Bad Godesberg Stadthalle,2026-06-13T04:50:00+00:00,2026-06-13T04:50:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Sankt Augustin Zentrum,2026-06-13T04:54:00+00:00,2026-06-13T04:54:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,16,Bonn Bad Godesberg Stadthalle,2026-06-13T05:02:00+00:00,2026-06-13T05:02:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bad Honnef (Stadtbahn),2026-06-13T05:04:00+00:00,2026-06-13T05:04:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,16,KÃ¶ln Niehl Sebastianstr.,2026-06-13T05:10:00+00:00,2026-06-13T05:10:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,16,Bonn Bad Godesberg Stadthalle,2026-06-13T05:14:00+00:00,2026-06-13T05:14:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bonn BrÃ¼hler Str.,2026-06-13T05:18:00+00:00,2026-06-13T05:18:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,N10,Bonn Hbf,2026-06-13T05:22:00+00:00,2026-06-13T05:22:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,16,Bonn Buschdorf,2026-06-13T05:25:00+00:00,2026-06-13T05:25:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Bad Honnef (Stadtbahn),2026-06-13T05:34:00+00:00,2026-06-13T05:34:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,16,Bonn Bad Godesberg Stadthalle,2026-06-13T05:35:00+00:00,2026-06-13T05:35:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,611,Bonn Heiderhof Pappelweg,2026-06-13T05:35:00+00:00,2026-06-13T05:35:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,610,Bonn Duisdorf Bf,2026-06-13T05:36:00+00:00,2026-06-13T05:36:00+00:00,0.0,
2026-06-13T00:03:17Z,Adenauerallee_ref,de:05314:62116,Bonn Gronau Heussallee/Museumsmeile,66,Sankt Augustin Zentrum,2026-06-13T05:38:00+00:00,2026-06-13T05:38:00+00:00,0.0,
2026-06-13T00:03:17Z,B56_entfaellt,de:05314:61197,Bonn Friedensplatz,N4,Bonn Hbf,2026-06-13T02:38:00+00:00,2026-06-13T02:38:00+00:00,0.0,
2026-06-13T00:03:17Z,B56_entfaellt,de:05314:61197,Bonn Friedensplatz,N8,Bonn Hbf,2026-06-13T02:38:00+00:00,2026-06-13T02:38:00+00:00,0.0,
2026-06-13T00:03:17Z,B56_entfaellt,de:05314:61197,Bonn Friedensplatz,N1,Bonn Hbf,2026-06-13T02:38:00+00:00,2026-06-13T02:38:00+00:00,0.0,
